date,area,month,cases,deaths
2020-09-14,Tulare,September,72.0,0.0
2020-09-15,Tulare,September,69.0,1.0
2020-09-16,Tulare,September,77.0,2.0
2020-09-17,Tulare,September,42.0,0.0
2020-09-18,Tulare,September,53.0,2.0
2020-09-19,Tulare,September,33.0,1.0
2020-09-20,Tulare,September,49.0,4.0
2020-09-21,Tulare,September,83.0,0.0
2020-09-22,Tulare,September,74.0,3.0
2020-09-23,Tulare,September,66.0,1.0
2020-09-24,Tulare,September,64.0,0.0
2020-09-25,Tulare,September,65.0,0.0
2020-09-26,Tulare,September,39.0,1.0
2020-09-27,Tulare,September,24.0,0.0
2020-09-28,Tulare,September,76.0,0.0
2020-09-29,Tulare,September,52.0,1.0
2020-09-30,Tulare,September,63.0,1.0
2020-10-01,Tulare,October,66.0,2.0
2020-10-02,Tulare,October,73.0,0.0
2020-10-03,Tulare,October,40.0,0.0
2020-10-04,Tulare,October,42.0,0.0
2020-10-05,Tulare,October,74.0,1.0
2020-10-06,Tulare,October,58.0,3.0
2020-10-07,Tulare,October,42.0,0.0
2020-10-08,Tulare,October,41.0,0.0
2020-10-09,Tulare,October,61.0,0.0
2020-10-10,Tulare,October,40.0,3.0
2020-10-11,Tulare,October,34.0,0.0
2020-10-12,Tulare,October,63.0,0.0
2020-10-13,Tulare,October,52.0,1.0
2020-10-14,Tulare,October,58.0,0.0
2020-10-15,Tulare,October,62.0,1.0
2020-10-16,Tulare,October,60.0,1.0
2020-10-17,Tulare,October,32.0,0.0
2020-10-18,Tulare,October,30.0,1.0
2020-10-19,Tulare,October,92.0,1.0
2020-10-20,Tulare,October,48.0,3.0
2020-10-21,Tulare,October,66.0,1.0
2020-10-22,Tulare,October,36.0,0.0
2020-10-23,Tulare,October,66.0,0.0
2020-10-24,Tulare,October,45.0,1.0
2020-10-25,Tulare,October,22.0,0.0
2020-10-26,Tulare,October,72.0,0.0
2020-10-27,Tulare,October,77.0,0.0
2020-10-28,Tulare,October,63.0,0.0
2020-10-29,Tulare,October,56.0,1.0
2020-10-30,Tulare,October,76.0,0.0
2020-10-31,Tulare,October,43.0,1.0
2020-11-01,Tulare,November,49.0,0.0
2020-11-02,Tulare,November,112.0,0.0
2020-11-03,Tulare,November,90.0,1.0
2020-11-04,Tulare,November,103.0,0.0
2020-11-05,Tulare,November,108.0,0.0
2020-11-06,Tulare,November,84.0,2.0
2020-11-07,Tulare,November,62.0,1.0
2020-11-08,Tulare,November,55.0,0.0
2020-11-09,Tulare,November,140.0,1.0
2020-11-10,Tulare,November,120.0,1.0
2020-11-11,Tulare,November,114.0,1.0
2020-11-12,Tulare,November,128.0,2.0
2020-11-13,Tulare,November,112.0,4.0
2020-11-14,Tulare,November,122.0,1.0
2020-11-15,Tulare,November,94.0,1.0
2020-11-16,Tulare,November,215.0,1.0
2020-11-17,Tulare,November,174.0,1.0
2020-11-18,Tulare,November,217.0,3.0
2020-11-19,Tulare,November,206.0,1.0
2020-11-20,Tulare,November,222.0,2.0
2020-11-21,Tulare,November,131.0,4.0
2020-11-22,Tulare,November,125.0,2.0
2020-11-23,Tulare,November,248.0,2.0
2020-11-24,Tulare,November,286.0,1.0
2020-11-25,Tulare,November,246.0,2.0
2020-11-26,Tulare,November,90.0,3.0
2020-11-27,Tulare,November,234.0,0.0
2020-11-28,Tulare,November,186.0,0.0
2020-11-29,Tulare,November,189.0,0.0
2020-11-30,Tulare,November,358.0,5.0
2020-12-01,Tulare,December,384.0,1.0
2020-12-02,Tulare,December,452.0,3.0
2020-12-03,Tulare,December,376.0,5.0
2020-12-04,Tulare,December,395.0,2.0
2020-12-05,Tulare,December,280.0,4.0
2020-12-06,Tulare,December,209.0,2.0
2020-12-07,Tulare,December,516.0,1.0
2020-12-08,Tulare,December,522.0,3.0
2020-12-09,Tulare,December,596.0,7.0
2020-12-10,Tulare,December,596.0,2.0
2020-12-11,Tulare,December,446.0,5.0
2020-12-12,Tulare,December,355.0,8.0
2020-12-13,Tulare,December,262.0,4.0
2020-12-14,Tulare,December,492.0,9.0
2020-12-15,Tulare,December,472.0,7.0
2020-12-16,Tulare,December,496.0,2.0
2020-12-17,Tulare,December,412.0,8.0
2020-12-18,Tulare,December,392.0,8.0
2020-12-19,Tulare,December,266.0,8.0
2020-12-20,Tulare,December,217.0,4.0
2020-12-21,Tulare,December,514.0,5.0
2020-12-22,Tulare,December,487.0,8.0
2020-12-23,Tulare,December,461.0,6.0
2020-12-24,Tulare,December,294.0,7.0
2020-12-25,Tulare,December,114.0,9.0
2020-12-26,Tulare,December,379.0,7.0
2020-12-27,Tulare,December,297.0,4.0
2020-12-28,Tulare,December,591.0,6.0
2020-12-29,Tulare,December,682.0,7.0
2020-12-30,Tulare,December,658.0,6.0
2020-12-31,Tulare,December,553.0,11.0
2021-01-01,Tulare,January,159.0,9.0
2021-01-02,Tulare,January,405.0,9.0
2021-01-03,Tulare,January,316.0,7.0
2021-01-04,Tulare,January,551.0,8.0
2021-01-05,Tulare,January,559.0,12.0
2021-01-06,Tulare,January,617.0,4.0
2021-01-07,Tulare,January,562.0,6.0
2021-01-08,Tulare,January,405.0,4.0
2021-01-09,Tulare,January,264.0,5.0
2021-01-10,Tulare,January,242.0,9.0
2021-01-11,Tulare,January,411.0,8.0
2021-01-12,Tulare,January,396.0,6.0
2021-01-13,Tulare,January,449.0,8.0
2021-01-14,Tulare,January,403.0,2.0
2021-01-15,Tulare,January,380.0,2.0
2021-01-16,Tulare,January,250.0,4.0
2021-01-17,Tulare,January,186.0,8.0
2021-01-18,Tulare,January,285.0,11.0
2021-01-19,Tulare,January,285.0,10.0
2021-01-20,Tulare,January,272.0,12.0
2021-01-21,Tulare,January,250.0,10.0
2021-01-22,Tulare,January,205.0,6.0
2021-01-23,Tulare,January,177.0,5.0
2021-01-24,Tulare,January,147.0,9.0
2021-01-25,Tulare,January,212.0,7.0
2021-01-26,Tulare,January,214.0,4.0
2021-01-27,Tulare,January,201.0,3.0
2021-01-28,Tulare,January,185.0,5.0
2021-01-29,Tulare,January,156.0,4.0
2021-01-30,Tulare,January,105.0,2.0
2021-01-31,Tulare,January,134.0,3.0
2021-02-01,Tulare,February,167.0,4.0
2021-02-02,Tulare,February,144.0,0.0
2021-02-03,Tulare,February,154.0,5.0
2021-02-04,Tulare,February,167.0,4.0
2021-02-05,Tulare,February,124.0,7.0
2021-02-06,Tulare,February,76.0,2.0
2021-02-07,Tulare,February,65.0,7.0
2021-02-08,Tulare,February,121.0,5.0
2021-02-09,Tulare,February,106.0,2.0
2021-02-10,Tulare,February,130.0,3.0
2021-02-11,Tulare,February,115.0,5.0
2021-02-12,Tulare,February,92.0,5.0
2021-02-13,Tulare,February,78.0,4.0
2021-02-14,Tulare,February,44.0,2.0
2021-02-15,Tulare,February,75.0,4.0
2021-02-16,Tulare,February,72.0,2.0
2021-02-17,Tulare,February,64.0,2.0
2021-02-18,Tulare,February,61.0,3.0
2021-02-19,Tulare,February,59.0,1.0
2021-02-20,Tulare,February,44.0,1.0
2021-02-22,Tulare,February,67.0,10.0
2021-02-23,Tulare,February,61.0,3.0
2021-02-24,Tulare,February,79.0,0.0
2021-02-25,Tulare,February,54.0,1.0
2021-02-26,Tulare,February,48.0,2.0
2021-02-27,Tulare,February,35.0,2.0
2021-02-28,Tulare,February,36.0,3.0
2021-03-01,Tulare,March,62.0,0.0
2021-03-02,Tulare,March,37.0,4.0
2021-03-03,Tulare,March,57.0,1.0
2021-03-04,Tulare,March,50.0,1.0
2021-03-05,Tulare,March,44.0,0.0
2021-03-06,Tulare,March,27.0,0.0
2021-03-07,Tulare,March,31.0,2.0
2021-03-08,Tulare,March,57.0,0.0
2021-03-09,Tulare,March,38.0,1.0
2021-03-10,Tulare,March,26.0,0.0
2021-03-11,Tulare,March,48.0,0.0
2021-03-12,Tulare,March,36.0,3.0
2021-03-13,Tulare,March,24.0,1.0
2021-03-14,Tulare,March,25.0,0.0
2021-03-15,Tulare,March,33.0,2.0
2021-03-17,Tulare,March,48.0,1.0
2021-03-18,Tulare,March,20.0,3.0
2021-03-19,Tulare,March,19.0,0.0
2021-03-20,Tulare,March,23.0,1.0
2021-03-21,Tulare,March,15.0,2.0
2021-03-22,Tulare,March,16.0,0.0
2021-03-23,Tulare,March,15.0,0.0
2021-03-24,Tulare,March,27.0,0.0
2021-03-25,Tulare,March,10.0,1.0
2021-03-27,Tulare,March,14.0,0.0
2021-03-28,Tulare,March,16.0,0.0
2021-03-29,Tulare,March,29.0,0.0
2021-03-30,Tulare,March,27.0,2.0
2021-03-31,Tulare,March,13.0,3.0
2021-04-01,Tulare,April,19.0,0.0
2021-04-02,Tulare,April,23.0,2.0
2021-04-03,Tulare,April,6.0,1.0
2021-04-04,Tulare,April,10.0,1.0
2021-04-05,Tulare,April,15.0,1.0
2021-04-06,Tulare,April,12.0,0.0
2021-04-07,Tulare,April,43.0,0.0
2021-04-08,Tulare,April,13.0,0.0
2021-04-09,Tulare,April,13.0,0.0
2021-04-10,Tulare,April,4.0,0.0
2021-04-11,Tulare,April,9.0,1.0
2021-04-12,Tulare,April,14.0,1.0
2021-04-13,Tulare,April,19.0,1.0
2021-04-14,Tulare,April,12.0,0.0
2021-04-15,Tulare,April,26.0,0.0
2021-04-16,Tulare,April,21.0,0.0
2021-04-17,Tulare,April,11.0,1.0
2021-04-18,Tulare,April,12.0,0.0
2021-04-19,Tulare,April,12.0,0.0
2021-04-20,Tulare,April,16.0,0.0
2021-04-21,Tulare,April,20.0,0.0
2021-04-22,Tulare,April,15.0,0.0
2021-04-23,Tulare,April,19.0,1.0
2021-04-24,Tulare,April,17.0,0.0
2021-04-25,Tulare,April,11.0,0.0
2021-04-26,Tulare,April,15.0,1.0
2021-04-27,Tulare,April,20.0,0.0
2021-04-28,Tulare,April,16.0,0.0
2021-04-29,Tulare,April,17.0,1.0
2021-04-30,Tulare,April,15.0,0.0
2021-05-01,Tulare,May,9.0,0.0
2021-05-02,Tulare,May,7.0,0.0
2021-05-03,Tulare,May,18.0,0.0
2021-05-04,Tulare,May,17.0,1.0
2021-05-05,Tulare,May,26.0,0.0
2021-05-06,Tulare,May,21.0,0.0
2021-05-07,Tulare,May,23.0,0.0
2021-05-08,Tulare,May,17.0,0.0
2021-05-09,Tulare,May,14.0,0.0
2021-05-10,Tulare,May,27.0,0.0
2021-05-11,Tulare,May,24.0,1.0
2021-05-12,Tulare,May,26.0,0.0
2021-05-13,Tulare,May,16.0,1.0
2021-05-14,Tulare,May,25.0,0.0
2021-05-15,Tulare,May,15.0,0.0
2021-05-16,Tulare,May,9.0,1.0
2021-05-17,Tulare,May,16.0,0.0
2021-05-18,Tulare,May,22.0,1.0
2021-05-19,Tulare,May,8.0,0.0
2021-05-20,Tulare,May,12.0,1.0
2021-05-21,Tulare,May,11.0,1.0
2021-05-22,Tulare,May,5.0,0.0
2021-05-23,Tulare,May,6.0,0.0
2021-05-24,Tulare,May,15.0,0.0
2021-05-25,Tulare,May,7.0,0.0
2021-05-26,Tulare,May,10.0,0.0
2021-05-27,Tulare,May,7.0,0.0
2021-05-28,Tulare,May,14.0,0.0
2021-05-29,Tulare,May,6.0,0.0
2021-05-30,Tulare,May,10.0,0.0
2021-05-31,Tulare,May,7.0,0.0
2021-06-01,Tulare,June,11.0,0.0
2021-06-02,Tulare,June,8.0,1.0
2021-06-03,Tulare,June,8.0,1.0
2021-06-04,Tulare,June,3.0,0.0
2021-06-05,Tulare,June,9.0,0.0
2021-06-06,Tulare,June,5.0,0.0
2021-06-07,Tulare,June,7.0,0.0
2021-06-08,Tulare,June,6.0,1.0
2021-06-09,Tulare,June,11.0,0.0
2021-06-10,Tulare,June,4.0,0.0
2021-06-11,Tulare,June,8.0,0.0
2021-06-12,Tulare,June,6.0,0.0
2021-06-13,Tulare,June,5.0,0.0
2021-06-14,Tulare,June,9.0,0.0
2021-06-15,Tulare,June,4.0,1.0
2021-06-16,Tulare,June,6.0,0.0
2021-06-17,Tulare,June,5.0,0.0
2021-06-18,Tulare,June,5.0,0.0
2021-06-19,Tulare,June,2.0,0.0
2021-06-20,Tulare,June,7.0,0.0
2021-06-21,Tulare,June,9.0,0.0
2021-06-22,Tulare,June,8.0,0.0
2021-06-23,Tulare,June,8.0,0.0
2021-06-24,Tulare,June,6.0,0.0
2021-06-25,Tulare,June,10.0,0.0
2021-06-26,Tulare,June,6.0,0.0
2021-06-27,Tulare,June,6.0,1.0
2021-06-28,Tulare,June,12.0,0.0
2021-06-29,Tulare,June,9.0,0.0
2021-06-30,Tulare,June,13.0,0.0
2021-07-01,Tulare,July,11.0,0.0
2021-07-05,Tulare,July,10.0,0.0
2021-07-06,Tulare,July,18.0,0.0
2021-07-07,Tulare,July,15.0,0.0
2021-07-08,Tulare,July,4.0,0.0
2021-07-12,Tulare,July,24.0,0.0
2021-07-13,Tulare,July,27.0,0.0
2021-07-14,Tulare,July,24.0,0.0
2021-07-15,Tulare,July,16.0,0.0
2021-07-18,Tulare,July,21.0,0.0
2021-07-19,Tulare,July,52.0,0.0
2021-07-20,Tulare,July,45.0,0.0
2021-07-21,Tulare,July,41.0,0.0
2021-07-22,Tulare,July,59.0,0.0
2021-07-25,Tulare,July,43.0,0.0
2021-07-26,Tulare,July,75.0,1.0
2021-07-27,Tulare,July,64.0,0.0
2021-07-28,Tulare,July,66.0,1.0
2021-07-29,Tulare,July,87.0,0.0
2021-08-01,Tulare,August,82.0,0.0
2021-08-02,Tulare,August,155.0,0.0
2021-08-03,Tulare,August,102.0,1.0
2021-08-04,Tulare,August,96.0,0.0
2021-08-05,Tulare,August,108.0,1.0
2021-08-06,Tulare,August,114.0,0.0
2021-08-07,Tulare,August,99.0,0.0
2021-08-08,Tulare,August,83.0,0.0
2021-08-09,Tulare,August,181.0,1.0
2021-08-10,Tulare,August,157.0,1.0
2021-08-11,Tulare,August,162.0,3.0
2021-08-12,Tulare,August,164.0,0.0
2021-08-13,Tulare,August,145.0,0.0
2021-08-14,Tulare,August,103.0,0.0
2021-08-15,Tulare,August,134.0,2.0
2021-08-16,Tulare,August,258.0,0.0
2021-08-17,Tulare,August,241.0,0.0
2021-08-18,Tulare,August,268.0,0.0
2021-08-19,Tulare,August,239.0,0.0
2021-08-20,Tulare,August,233.0,0.0
2021-08-21,Tulare,August,133.0,2.0
2021-08-22,Tulare,August,144.0,0.0
2021-08-23,Tulare,August,317.0,1.0
2021-08-24,Tulare,August,305.0,1.0
2021-08-25,Tulare,August,349.0,2.0
2021-08-26,Tulare,August,283.0,5.0
2021-08-27,Tulare,August,255.0,3.0
2021-08-28,Tulare,August,131.0,1.0
2021-08-29,Tulare,August,126.0,1.0
2021-08-30,Tulare,August,334.0,0.0
2021-08-31,Tulare,August,306.0,3.0
2021-09-01,Tulare,September,327.0,2.0
2021-09-02,Tulare,September,278.0,0.0
2021-09-03,Tulare,September,211.0,0.0
2021-09-04,Tulare,September,121.0,0.0
2021-09-05,Tulare,September,97.0,0.0
2021-09-06,Tulare,September,150.0,1.0
2021-09-07,Tulare,September,324.0,0.0
2021-09-08,Tulare,September,325.0,2.0
2021-09-09,Tulare,September,285.0,0.0
2021-09-10,Tulare,September,199.0,0.0
2021-09-11,Tulare,September,92.0,1.0
2021-09-12,Tulare,September,64.0,0.0
2021-09-13,Tulare,September,283.0,0.0
2021-09-14,Tulare,September,150.0,0.0
2021-09-15,Tulare,September,86.0,0.0
2021-09-16,Tulare,September,29.0,0.0
2020-05-05,Tuolumne,May,0.0,0.0
2020-05-06,Tuolumne,May,0.0,0.0
2020-05-07,Tuolumne,May,0.0,0.0
2020-05-08,Tuolumne,May,0.0,0.0
2020-05-09,Tuolumne,May,0.0,0.0
2020-05-10,Tuolumne,May,0.0,0.0
2020-05-11,Tuolumne,May,0.0,0.0
2020-05-12,Tuolumne,May,0.0,0.0
2020-05-13,Tuolumne,May,0.0,0.0
2020-05-14,Tuolumne,May,0.0,0.0
2020-05-15,Tuolumne,May,0.0,0.0
2020-05-16,Tuolumne,May,0.0,0.0
2020-05-17,Tuolumne,May,0.0,0.0
2020-05-18,Tuolumne,May,0.0,0.0
2020-05-19,Tuolumne,May,0.0,0.0
2020-05-20,Tuolumne,May,0.0,0.0
2020-05-21,Tuolumne,May,0.0,0.0
2020-05-22,Tuolumne,May,2.0,0.0
2020-05-23,Tuolumne,May,0.0,0.0
2020-05-24,Tuolumne,May,0.0,0.0
2020-05-25,Tuolumne,May,0.0,0.0
2020-05-26,Tuolumne,May,0.0,0.0
2020-05-27,Tuolumne,May,0.0,0.0
2020-05-28,Tuolumne,May,0.0,0.0
2020-05-29,Tuolumne,May,0.0,0.0
2020-05-30,Tuolumne,May,0.0,0.0
2020-05-31,Tuolumne,May,0.0,0.0
2020-06-01,Tuolumne,June,0.0,0.0
2020-06-02,Tuolumne,June,1.0,0.0
2020-06-03,Tuolumne,June,0.0,0.0
2020-06-04,Tuolumne,June,2.0,0.0
2020-06-05,Tuolumne,June,1.0,0.0
2020-06-06,Tuolumne,June,0.0,0.0
2020-06-07,Tuolumne,June,0.0,0.0
2020-06-08,Tuolumne,June,0.0,0.0
2020-06-09,Tuolumne,June,1.0,0.0
2020-06-10,Tuolumne,June,0.0,0.0
2020-06-11,Tuolumne,June,0.0,0.0
2020-06-12,Tuolumne,June,0.0,0.0
2020-06-13,Tuolumne,June,0.0,0.0
2020-06-14,Tuolumne,June,1.0,0.0
2020-06-15,Tuolumne,June,0.0,0.0
2020-06-16,Tuolumne,June,1.0,0.0
2020-06-17,Tuolumne,June,0.0,0.0
2020-06-18,Tuolumne,June,0.0,0.0
2020-06-19,Tuolumne,June,1.0,0.0
2020-06-20,Tuolumne,June,1.0,0.0
2020-06-21,Tuolumne,June,3.0,0.0
2020-06-22,Tuolumne,June,2.0,0.0
2020-06-23,Tuolumne,June,9.0,0.0
2020-06-24,Tuolumne,June,5.0,0.0
2020-06-25,Tuolumne,June,5.0,0.0
2020-06-26,Tuolumne,June,1.0,0.0
2020-06-27,Tuolumne,June,2.0,0.0
2020-06-28,Tuolumne,June,1.0,0.0
2020-06-29,Tuolumne,June,5.0,0.0
2020-06-30,Tuolumne,June,4.0,0.0
2020-07-01,Tuolumne,July,4.0,0.0
2020-07-02,Tuolumne,July,3.0,0.0
2020-07-03,Tuolumne,July,3.0,0.0
2020-07-04,Tuolumne,July,2.0,0.0
2020-07-05,Tuolumne,July,4.0,0.0
2020-07-06,Tuolumne,July,5.0,0.0
2020-07-07,Tuolumne,July,3.0,0.0
2020-07-08,Tuolumne,July,6.0,0.0
2020-07-09,Tuolumne,July,4.0,0.0
2020-07-10,Tuolumne,July,1.0,0.0
2020-07-11,Tuolumne,July,1.0,0.0
2020-07-12,Tuolumne,July,2.0,0.0
2020-07-13,Tuolumne,July,8.0,0.0
2020-07-14,Tuolumne,July,8.0,0.0
2020-07-15,Tuolumne,July,5.0,0.0
2020-07-16,Tuolumne,July,7.0,0.0
2020-07-17,Tuolumne,July,5.0,0.0
2020-07-18,Tuolumne,July,1.0,0.0
2020-07-19,Tuolumne,July,3.0,0.0
2020-07-20,Tuolumne,July,5.0,0.0
2020-07-21,Tuolumne,July,1.0,0.0
2020-07-22,Tuolumne,July,2.0,0.0
2020-07-23,Tuolumne,July,4.0,0.0
2020-07-24,Tuolumne,July,0.0,0.0
2020-07-25,Tuolumne,July,6.0,0.0
2020-07-26,Tuolumne,July,1.0,1.0
2020-07-27,Tuolumne,July,5.0,1.0
2020-07-28,Tuolumne,July,3.0,0.0
2020-07-29,Tuolumne,July,1.0,0.0
2020-07-30,Tuolumne,July,0.0,0.0
2020-07-31,Tuolumne,July,1.0,0.0
2020-08-01,Tuolumne,August,0.0,0.0
2020-08-02,Tuolumne,August,0.0,0.0
2020-08-03,Tuolumne,August,3.0,0.0
2020-08-04,Tuolumne,August,0.0,0.0
2020-08-05,Tuolumne,August,1.0,0.0
2020-08-06,Tuolumne,August,0.0,0.0
2020-08-07,Tuolumne,August,1.0,0.0
2020-08-08,Tuolumne,August,1.0,0.0
2020-08-09,Tuolumne,August,0.0,0.0
2020-08-10,Tuolumne,August,3.0,0.0
2020-08-11,Tuolumne,August,0.0,0.0
2020-08-12,Tuolumne,August,4.0,0.0
2020-08-13,Tuolumne,August,1.0,0.0
2020-08-14,Tuolumne,August,1.0,0.0
2020-08-15,Tuolumne,August,1.0,0.0
2020-08-16,Tuolumne,August,0.0,0.0
2020-08-17,Tuolumne,August,0.0,0.0
2020-08-18,Tuolumne,August,3.0,0.0
2020-08-19,Tuolumne,August,3.0,0.0
2020-08-20,Tuolumne,August,3.0,0.0
2020-08-21,Tuolumne,August,4.0,0.0
2020-08-22,Tuolumne,August,8.0,0.0
2020-08-23,Tuolumne,August,2.0,0.0
2020-08-24,Tuolumne,August,4.0,0.0
2020-08-25,Tuolumne,August,1.0,0.0
2020-08-26,Tuolumne,August,2.0,0.0
2020-08-27,Tuolumne,August,1.0,0.0
2020-08-28,Tuolumne,August,5.0,0.0
2020-08-29,Tuolumne,August,0.0,0.0
2020-08-30,Tuolumne,August,0.0,0.0
2020-08-31,Tuolumne,August,4.0,0.0
2020-09-01,Tuolumne,September,0.0,0.0
2020-09-02,Tuolumne,September,6.0,0.0
2020-09-03,Tuolumne,September,0.0,0.0
2020-09-04,Tuolumne,September,0.0,0.0
2020-09-05,Tuolumne,September,0.0,1.0
2020-09-06,Tuolumne,September,0.0,0.0
2020-09-07,Tuolumne,September,3.0,0.0
2020-09-08,Tuolumne,September,1.0,1.0
2020-09-09,Tuolumne,September,1.0,0.0
2020-09-10,Tuolumne,September,1.0,0.0
2020-09-11,Tuolumne,September,1.0,0.0
2020-09-12,Tuolumne,September,0.0,0.0
2020-09-13,Tuolumne,September,0.0,0.0
2020-09-14,Tuolumne,September,3.0,0.0
2020-09-15,Tuolumne,September,1.0,0.0
2020-09-16,Tuolumne,September,0.0,0.0
2020-09-17,Tuolumne,September,1.0,0.0
2020-09-18,Tuolumne,September,1.0,0.0
2020-09-19,Tuolumne,September,1.0,0.0
2020-09-20,Tuolumne,September,0.0,0.0
2020-09-21,Tuolumne,September,0.0,0.0
2020-09-22,Tuolumne,September,0.0,0.0
2020-09-23,Tuolumne,September,1.0,0.0
2020-09-24,Tuolumne,September,0.0,0.0
2020-09-25,Tuolumne,September,0.0,0.0
2020-09-26,Tuolumne,September,0.0,0.0
2020-09-27,Tuolumne,September,0.0,0.0
2020-09-28,Tuolumne,September,1.0,0.0
2020-09-29,Tuolumne,September,0.0,0.0
2020-09-30,Tuolumne,September,0.0,0.0
2020-10-01,Tuolumne,October,2.0,0.0
2020-10-02,Tuolumne,October,0.0,0.0
2020-10-03,Tuolumne,October,2.0,0.0
2020-10-04,Tuolumne,October,1.0,0.0
2020-10-05,Tuolumne,October,2.0,0.0
2020-10-06,Tuolumne,October,3.0,0.0
2020-10-07,Tuolumne,October,1.0,0.0
2020-10-08,Tuolumne,October,0.0,0.0
2020-10-09,Tuolumne,October,1.0,0.0
2020-10-10,Tuolumne,October,3.0,0.0
2020-10-11,Tuolumne,October,0.0,0.0
2020-10-12,Tuolumne,October,4.0,0.0
2020-10-13,Tuolumne,October,5.0,0.0
2020-10-14,Tuolumne,October,2.0,0.0
2020-10-15,Tuolumne,October,1.0,0.0
2020-10-16,Tuolumne,October,2.0,0.0
2020-10-17,Tuolumne,October,3.0,0.0
2020-10-18,Tuolumne,October,0.0,0.0
2020-10-19,Tuolumne,October,5.0,0.0
2020-10-20,Tuolumne,October,2.0,0.0
2020-10-21,Tuolumne,October,2.0,0.0
2020-10-22,Tuolumne,October,1.0,0.0
2020-10-23,Tuolumne,October,2.0,0.0
2020-10-24,Tuolumne,October,2.0,0.0
2020-10-25,Tuolumne,October,3.0,0.0
2020-10-26,Tuolumne,October,5.0,0.0
2020-10-27,Tuolumne,October,9.0,0.0
2020-10-28,Tuolumne,October,4.0,1.0
2020-10-29,Tuolumne,October,3.0,1.0
2020-10-30,Tuolumne,October,5.0,0.0
2020-10-31,Tuolumne,October,7.0,0.0
2020-11-01,Tuolumne,November,6.0,2.0
2020-11-02,Tuolumne,November,22.0,0.0
2020-11-03,Tuolumne,November,20.0,0.0
2020-11-04,Tuolumne,November,23.0,1.0
2020-11-05,Tuolumne,November,22.0,0.0
2020-11-06,Tuolumne,November,29.0,0.0
2020-11-07,Tuolumne,November,21.0,0.0
2020-11-08,Tuolumne,November,11.0,0.0
2020-11-09,Tuolumne,November,27.0,0.0
2020-11-10,Tuolumne,November,54.0,0.0
2020-11-11,Tuolumne,November,47.0,0.0
2020-11-12,Tuolumne,November,56.0,0.0
2020-11-13,Tuolumne,November,39.0,0.0
2020-11-14,Tuolumne,November,33.0,0.0
2020-11-15,Tuolumne,November,28.0,0.0
2020-11-16,Tuolumne,November,41.0,0.0
2020-11-17,Tuolumne,November,36.0,0.0
2020-11-18,Tuolumne,November,38.0,0.0
2020-11-19,Tuolumne,November,36.0,2.0
2020-11-20,Tuolumne,November,32.0,0.0
2020-11-21,Tuolumne,November,39.0,0.0
2020-11-22,Tuolumne,November,19.0,0.0
2020-11-23,Tuolumne,November,26.0,0.0
2020-11-24,Tuolumne,November,40.0,0.0
2020-11-25,Tuolumne,November,28.0,0.0
2020-11-26,Tuolumne,November,17.0,0.0
2020-11-27,Tuolumne,November,28.0,0.0
2020-11-28,Tuolumne,November,31.0,1.0
2020-11-29,Tuolumne,November,22.0,1.0
2020-11-30,Tuolumne,November,36.0,0.0
2020-12-01,Tuolumne,December,45.0,2.0
2020-12-02,Tuolumne,December,36.0,1.0
2020-12-03,Tuolumne,December,40.0,0.0
2020-12-04,Tuolumne,December,41.0,0.0
2020-12-05,Tuolumne,December,31.0,0.0
2020-12-06,Tuolumne,December,55.0,1.0
2020-12-07,Tuolumne,December,97.0,0.0
2020-12-08,Tuolumne,December,84.0,1.0
2020-12-09,Tuolumne,December,29.0,0.0
2020-12-10,Tuolumne,December,41.0,2.0
2020-12-11,Tuolumne,December,259.0,0.0
2020-12-12,Tuolumne,December,15.0,0.0
2020-12-13,Tuolumne,December,43.0,2.0
2020-12-14,Tuolumne,December,63.0,0.0
2020-12-15,Tuolumne,December,57.0,0.0
2020-12-16,Tuolumne,December,31.0,0.0
2020-12-17,Tuolumne,December,46.0,0.0
2020-12-18,Tuolumne,December,311.0,2.0
2020-12-19,Tuolumne,December,11.0,1.0
2020-12-20,Tuolumne,December,13.0,1.0
2020-12-21,Tuolumne,December,112.0,0.0
2020-12-22,Tuolumne,December,25.0,0.0
2020-12-23,Tuolumne,December,55.0,1.0
2020-12-24,Tuolumne,December,40.0,1.0
2020-12-25,Tuolumne,December,8.0,1.0
2020-12-26,Tuolumne,December,19.0,1.0
2020-12-27,Tuolumne,December,11.0,0.0
2020-12-28,Tuolumne,December,107.0,0.0
2020-12-29,Tuolumne,December,16.0,0.0
2020-12-30,Tuolumne,December,42.0,0.0
2020-12-31,Tuolumne,December,13.0,0.0
2021-01-01,Tuolumne,January,8.0,0.0
2021-01-02,Tuolumne,January,16.0,0.0
2021-01-03,Tuolumne,January,14.0,2.0
2021-01-04,Tuolumne,January,62.0,0.0
2021-01-05,Tuolumne,January,25.0,1.0
2021-01-06,Tuolumne,January,24.0,2.0
2021-01-07,Tuolumne,January,20.0,0.0
2021-01-08,Tuolumne,January,20.0,0.0
2021-01-09,Tuolumne,January,9.0,1.0
2021-01-10,Tuolumne,January,8.0,2.0
2021-01-11,Tuolumne,January,34.0,1.0
2021-01-12,Tuolumne,January,11.0,2.0
2021-01-13,Tuolumne,January,34.0,1.0
2021-01-14,Tuolumne,January,14.0,2.0
2021-01-15,Tuolumne,January,21.0,0.0
2021-01-16,Tuolumne,January,16.0,2.0
2021-01-17,Tuolumne,January,7.0,0.0
2021-01-18,Tuolumne,January,17.0,0.0
